id,release,ccgart,ccgartdot,marke,ccgbel1,availableQuantity
38500942,,912300,912.300,GEWA,Taktovka,0
38500943,,912302,912.302,GEWA,Taktovka,14
38500944,,912304,912.304,GEWA,Taktovka,32
38500945,,912306,912.306,GEWA,Taktovka,22
38500946,,912308,912.308,GEWA,Taktovka,0
38500947,,912310,912.310,GEWA,Taktovka,49
38500948,,912312,912.312,GEWA,Taktovka,1
38500949,,912314,912.314,GEWA,Taktovka,17
38500950,,912316,912.316,GEWA,Taktovka,1
38500951,,912318,912.318,GEWA,Taktovka,76
38500952,,912320,912.320,GEWA,Taktovka,0
38500953,,912322,912.322,GEWA,Taktovka,1
38500954,,912330,912.330,GEWA,Taktovka Display,3
38500955,,912400,912.400,GEWA,Taktovka,20
38500956,,912402,912.402,GEWA,Taktovka,19
38500957,,912404,912.404,GEWA,Taktovka,24
38500958,,912406,912.406,GEWA,Taktovka,28
38500959,,912408,912.408,GEWA,Taktovka,22
38500960,,912410,912.410,GEWA,Taktovka,0
38500961,,912412,912.412,GEWA,Taktovka,59
38500962,,912414,912.414,GEWA,Taktovka,75
38500963,,912416,912.416,GEWA,Taktovka,11
38500964,,912430,912.430,GEWA,Taktovka Display,2
38500965,,912500,912.500,GEWA,Taktovka,123
38500966,,912502,912.502,GEWA,Taktovka,0
38500967,,912504,912.504,GEWA,Taktovka,37
38500968,,912506,912.506,GEWA,Taktovka,11
38500969,,912508,912.508,GEWA,Taktovka,0
38500970,,912510,912.510,GEWA,Taktovka,0
38500971,,912512,912.512,GEWA,Taktovka,0
38500972,,912514,912.514,GEWA,Taktovka,25
38500973,,912516,912.516,GEWA,Taktovka,94
38500974,,912518,912.518,GEWA,Taktovka,17
38500975,,912550,912.550,Pick Boy,Taktovka,28
38500976,,912552,912.552,Pick Boy,Taktovka,32
38500977,,912554,912.554,Pick Boy,Taktovka,29
38500978,,912556,912.556,Pick Boy,Taktovka,43
38500979,,912558,912.558,Pick Boy,Taktovka,188
38500980,,912560,912.560,Pick Boy,Taktovka,25
38500981,,912562,912.562,Pick Boy,Taktovka,16
38500982,,912564,912.564,Pick Boy,Taktovka,33
38500983,,912566,912.566,Pick Boy,Taktovka,50
38500984,,912568,912.568,Pick Boy,Taktovka,18
38500985,,912600,912.600,Pick Boy,Taktovka,9
38500986,,912602,912.602,Pick Boy,Taktovka,9
38500987,,912604,912.604,Pick Boy,Taktovka,5
38500988,,912606,912.606,Pick Boy,Taktovka,19
38500989,,912608,912.608,Pick Boy,Taktovka,60
38500990,,912630,912.630,Pick Boy,Taktovka Display,3
38500991,,912820,912.820,GEWA,Pouzdro pro taktovky,81
38500992,,912822,912.822,GEWA,Pouzdro pro taktovky,62
38500993,,918060,918.060,Shadow,Akustický snímač Banjo SH 930,1
38500994,,918063,918.063,Shadow,Akustický snímač Banjo SH 930,2
38500995,,918084,918.084,Shadow,Akustický snímač Koncertní kytara SH 1900,5
38500996,,918104,918.104,Shadow,Akustický snímač Akustická kytara SH NFX-AC,14
38500997,,918105,918.105,Shadow,Akustický snímač SH M-Sonic A NFX V,3
38500998,,918112,918.112,Shadow,Magnetický snímač Akustikgitarre SH 330,72
38500999,,918115,918.115,Shadow,Magnetický snímač Akustická kytara SH340,26
38501000,,920440001A12,920440001A12,Wittner,Ladící vidličky,200
38501001,,920440001A15,920440001A15,Wittner,Ladící vidličky,0
38501002,,920523301A15,920523301A15,Wittner,Ladící vidličky,0
38501003,,921329601C11,921329601C11,Wittner,Ladící vidličky,12
38501004,,921392001C11,921392001C11,Wittner,Ladící vidličky,0
38501005,,921415001C11,921415001C11,Wittner,Ladící vidličky,5
38501006,,921415301C11,921415301C11,Wittner,Ladící vidličky,107
38501007,,921432001C11,921432001C11,Wittner,Ladící vidličky,34
38501008,,921435001C11,921435001C11,Wittner,Ladící vidličky,0
38501009,,921440001C11,921440001C11,Wittner,Ladící vidličky,200
38501010,,921440001C15,921440001C15,Wittner,Ladící vidličky,6
38501011,,921441001C11,921441001C11,Wittner,Ladící vidličky,0
38501012,,921442001C11,921442001C11,Wittner,Ladící vidličky,185
38501013,,921442001C15,921442001C15,Wittner,Ladící vidličky,0
38501014,,921443001C11,921443001C11,Wittner,Ladící vidličky,91
38501015,,921523301C11,921523301C11,Wittner,Ladící vidličky,0
38501016,,924440001D11,924440001D11,Wittner,Ladící vidličky,5
38501017,,924440001Z12,924440001Z12,Wittner,Ladící vidličky,46
38501049,,940630,940.630,GEWA,Snímač tónu Multiphon,110
38501050,,941710,941.710,GEWA,Piezo snímač F&S P-1,0
38501051,,941712,941.712,GEWA,Piezo snímač F&S P-1,0
38501052,,941720,941.720,GEWA,Piezo snímač F&S P-2,12
38501053,,942012,942.012,GEWA,Akustický snímač Universal UP-1,33
38501054,,942014,942.014,GEWA,Akustický snímač Universal UP-2,18
38501055,,942020,942.020,GEWA,Akustický snímač F&S Universal AP-1,60
38501056,,942022,942.022,GEWA,Akustický snímač F&S Universal AP-2,72
38501057,,942026,942.026,GEWA,Akustický snímač F&S Koncertní kytara CG-1,54
38501058,,942028,942.028,GEWA,Akustický snímač F&S Ukulele UK-1,28
38501059,,942043,942.043,GEWA,Akustický snímač Housle/Viola  VV-3,32
38501060,,942046,942.046,GEWA,Akustický snímač Čelo VC-1,50
38501061,,942048,942.048,GEWA,Akustický snímač Kontrabas DB-1,32
38501062,,943040,943.040,Partsland,Potenciometr,0
38501063,,943041,943.041,Partsland,Potenciometr,0
38501064,,943045,943.045,Partsland,Potenciometr,157
38501065,,943046,943.046,Partsland,Potenciometr,115
38501066,,943048,943.048,Partsland,Potenciometr,0
38501067,,943050,943.050,Partsland,Potenciometr,181
38501068,,943051,943.051,Partsland,Potenciometr,200
38501069,,943053,943.053,Partsland,Potenciometr,138
38501070,,943060,943.060,Partsland,Potenciometr,37
38501071,,943061,943.061,Partsland,Potenciometr,105
38501072,,943063,943.063,Partsland,Potenciometr,93
38501073,,943080,943.080,Partsland,Potenciometr Kotoučka pro podložení,7
38501074,,943081,943.081,Partsland,Potenciometr Kotoučka pro podložení,57
38501075,,943085,943.085,Partsland,Vypínač Toggle Switches,79
38501076,,943086,943.086,Partsland,Vypínač Toggle Switches,55
38501077,,943088,943.088,Partsland,Vypínač Toggle Switches,66
38501078,,943090,943.090,Partsland,Vypínač Toggle Switches,83
38501079,,943092,943.092,Partsland,Vypínač Toggle Switches,200
38501080,,943093,943.093,Partsland,Vypínač Toggle Switches,41
38501081,,943094,943.094,Partsland,Vypínač Toggle Switches,38
38501082,,943095,943.095,Partsland,Vypínač Toggle Switches,7
38501083,,943097,943.097,Partsland,Vypínač 3-cestný,77
38501084,,943100,943.100,Partsland,Vypínač 5-cestný vypínač,54
38501085,,943101,943.101,Partsland,Vypínač 5-cestný vypínač,92
38501086,,943140,943.140,Partsland,Vypínač Mini-přesmykač,200
38501087,,943144,943.144,Partsland,Vypínač Mini-přesmykač,5
38501088,,943150,943.150,Partsland,Vypínač Mini-přesmykač,51
38501089,,943170,943.170,Partsland,Výstupní zděř,200
38501090,,943171,943.171,Partsland,Výstupní zděř,16
38501091,,943175,943.175,Partsland,Výstupní zděř,0
38501092,,943180,943.180,Partsland,Výstupní zděř,169
38501093,,943181,943.181,Partsland,Výstupní zděř,61
38501094,,943182,943.182,Partsland,Výstupní zděř,17
38501095,,943183,943.183,Partsland,Výstupní zděř,200
38501096,,943184,943.184,Partsland,Výstupní zděř,62
38501097,,943185,943.185,Partsland,Výstupní zděř Endpin-Jack,125
38501098,,943881,943.881,Partsland,Rám pro snímač tónu,200
38501099,,943882,943.882,Partsland,Rám pro snímač tónu,61
38501100,,943883,943.883,Partsland,Rám pro snímač tónu,95
38501101,,943884,943.884,Partsland,Rám pro snímač tónu,68
38501102,,943885,943.885,Partsland,Rám pro snímač tónu,117
38501103,,943886,943.886,Partsland,Rám pro snímač tónu,126
38501104,,943887,943.887,Partsland,Rám pro snímač tónu,200
38501105,,943889,943.889,Partsland,Rám pro snímač tónu,114
38501106,,943890,943.890,Partsland,Rám pro snímač tónu,120
38501107,,943891,943.891,Partsland,Rám pro snímač tónu,64
38501108,,943892,943.892,Partsland,Rám pro snímač tónu,66
38501109,,943893,943.893,Partsland,Rám pro snímač tónu,108
38501110,,943894,943.894,Partsland,Rám pro snímač tónu,174
38501111,,943895,943.895,Partsland,Rám pro snímač tónu,102
38501112,,943896,943.896,Partsland,Rám pro snímač tónu,141
38501113,,943897,943.897,Partsland,Rám pro snímač tónu,102
38501114,,943898,943.898,Partsland,Rám pro snímač tónu,91
38501115,,943899,943.899,Partsland,Rám pro snímač tónu,39
38501116,,943917,943.917,Partsland,Pouzdra pro snímače,22
38501117,,943920,943.920,Partsland,Pouzdra pro snímače,6
38501118,,943921,943.921,Partsland,Pouzdra pro snímače,55
38501119,,943922,943.922,Partsland,Pouzdra pro snímače,200
38501120,,943923,943.923,Partsland,Pouzdra pro snímače,64
38501121,,943925,943.925,Partsland,Pouzdra pro snímače,68
38501122,,943926,943.926,Partsland,Pouzdra pro snímače,10
38501123,,943927,943.927,Partsland,Pouzdra pro snímače,81
38501124,,943928,943.928,Partsland,Pouzdra pro snímače,70
38501125,,943929,943.929,Partsland,Pouzdra pro snímače,54
38501126,,946020,946.020,Bespeco,Vypínač a pedál Volume pedál,0
38501127,,946021,946.021,Bespeco,Vypínač a pedál Volume pedál,46
38501128,,946030,946.030,Bespeco,Vypínač a pedál Volume pedál,28
38501129,,946031,946.031,Bespeco,Vypínač a pedál Volume pedál,10
38501130,,946032,946.032,Bespeco,Vypínač a pedál Volume pedál,15
38501131,,946041,946.041,Bespeco,Vypínač a pedál Pedál,0
38501132,,946051,946.051,Bespeco,Vypínač a pedál Pedál,0
38501134,,946500,946.500,GEWA,Držák pro mikrofon,200
38501135,,946510,946.510,GEWA,Držák pro mikrofon,200
38501136,,946515,946.515,GEWA,Držák pro mikrofon,63
38501137,,946520,946.520,GEWA,Spona pro mikrofon,196
38501138,,946620,946.620,GEWA,Ochrana pro mikrofon,110
38501139,,946630,946.630,GEWA,Ochrana pro mikrofon,0
38501140,,946640,946.640,GEWA,Ochrana pro mikrofon,87
38501141,,946606,946606,Wittner,Závitový adaptér,0
38501142,,946607,946607,Wittner,Závitový adaptér,0
38501143,,946608,946608,Wittner,Závitový adaptér,0
38501144,,961900,961.900,GEWA,Gaffer-Tape,8
38501145,,961905,961.905,GEWA,Gaffer-Tape,101
38501146,,961910,961.910,GEWA,Gaffer-Tape,0
38501147,,965540,965.540,Varta,Baterie Longlife,200
38501148,,965542,965.542,Varta,Baterie Longlife,200
38501149,,965544,965.544,Varta,Baterie Longlife,200
38501150,,965546,965.546,Varta,Baterie Longlife,76
38501151,,965548,965.548,Varta,Baterie Longlife,200
38501152,,965550,965.550,GEWA,Baterie,200
38501153,,965552,965.552,GEWA,Baterie,200
38501154,,965554,965.554,GEWA,Baterie,200
38501155,,965558,965.558,GEWA,Baterie,200
38501156,,966810,966.810,GEWA,Hadříky pro údržbu,147
38501157,,975005,975.005,GEWA,Taška,73
38501158,,975006,975.006,GEWA,Taška,200
38501159,,975007,975.007,GEWA,Taška,200
38501160,,975050,975.050,GEWA,Podložka Podložka,75
38501161,,976036,976.036,GEWA,Tužky,200
38501162,,976037,976.037,GEWA,Tužky,200
38501163,,976038,976.038,GEWA,Tužky,200
38501164,,976039,976.039,GEWA,Tužky,200
38501165,,976041,976.041,GEWA,Tužky,200
38501166,,976045,976.045,GEWA,Ořezávátka,92
38501167,,976047,976.047,GEWA,Guma,200
38501168,,976048,976.048,GEWA,Guma,187
38501169,,976049,976.049,GEWA,Guma,200
38501170,,976052,976.052,GEWA,Sponky,198
38501171,,976053,976.053,GEWA,Sponky,198
38501172,,976054,976.054,GEWA,Sponky,62
38501173,,976055,976.055,GEWA,Sponky,47
38501174,,976062,976.062,GEWA,Box pro vizitky,114
38501175,,978910,978.910,GEWA,Přívěsek na klíče,70
38501176,,978912,978.912,GEWA,Přívěsek na klíče,135
38501177,,978914,978.914,GEWA,Přívěsek na klíče,18
38501178,,978916,978.916,GEWA,Přívěsek na klíče,137
38501179,,978918,978.918,GEWA,Přívěsek na klíče,164
38501180,,978920,978.920,GEWA,Přívěsek na klíče,200
38501181,,978932,978.932,GEWA,Přívěsek na klíče,34
38501182,,980035,980.035,GEWA,Odznak s jehlicí,33
38501183,,980036,980.036,GEWA,Odznak s jehlicí,39
38501184,,980037,980.037,GEWA,Odznak s jehlicí,12
38501185,,980038,980.038,GEWA,Odznak s jehlicí,40
38501186,,980039,980.039,GEWA,Odznak s jehlicí,17
38501187,,980040,980.040,GEWA,Odznak s jehlicí,26
38501188,,980041,980.041,GEWA,Odznak s jehlicí,93
38501189,,980048,980.048,GEWA,Odznak s jehlicí,23
38501190,,980110,980.110,GEWA,Přívěsek,76
38501191,,980580,980.580,GEWA,Miniaturní nástroj,45
38501192,,980581,980.581,GEWA,Miniaturní nástroj,19
38501193,,980582,980.582,GEWA,Miniaturní nástroj,4
38501194,,980585,980.585,GEWA,Miniaturní nástroj,102
38501195,,980590,980.590,GEWA,Miniaturní nástroj,37
38501196,,980592,980.592,GEWA,Miniaturní nástroj,59
38501197,,980600,980.600,GEWA,Miniaturní nástroj Housle,189
38501198,,980610,980.610,GEWA,Miniaturní nástroj Cello,25
38501199,,980620,980.620,GEWA,Miniaturní nástroj Bas,64
38501200,,980640,980.640,GEWA,Miniaturní nástroj Mandolína,97
38501201,,980650,980.650,GEWA,Miniaturní nástroj Kytara,60
38501202,,980660,980.660,GEWA,Miniaturní nástroj Hlasitost,62
38501203,,980700,980.700,GEWA,Socha s hodinama,98
38501204,,980702,980.702,GEWA,Socha s hodinama,72
38501205,,980704,980.704,GEWA,Socha s hodinama,0
38501206,,980706,980.706,GEWA,Socha s hodinama,29
38501207,,980708,980.708,GEWA,Socha s hodinama,26
38501208,,980710,980.710,GEWA,Socha s hodinama,200
38501209,,980712,980.712,GEWA,Socha s hodinama,90
38501210,,980714,980.714,GEWA,Socha s hodinama,90
38501211,,AP510100,AP510.100,Applause,Akustická kytara Wood Classics AAD96-M Mahogany Natural Matte,85
38501212,,AP510102,AP510.102,Applause,Akustická kytara Wood Classics AAD96-4 Natural Gloss,122
38501213,,AP510104,AP510.104,Applause,E – akustická kytara Wood Classics AED96-5HG Black Gloss Electro,113
38501214,,AP510106,AP510.106,Applause,Akustická kytara Wood Classics AAT96-4S Travel,135
38501215,,AP510108,AP510.108,Applause,Akustická kytara Wood Classics AAS96-1 Dreadnought Slope Shoulder,124
38501216,,AP510110,AP510.110,Applause,Akustická kytara Wood Classics AAO96-4 Orchestra Model Natural,121
38501217,,AP510112,AP510.112,Applause,E – akustická kytara Wood Classics AEO96-M Orchestra Model Electro,114
38501218,,AP510114,AP510.114,Applause,E-Akustický Bass Wood Classics AEB96-5E Jumbo Bass,81
38501219,,AP510116,AP510.116,Applause,Akustická kytara Wood Classics AAJ96-1 Jumbo 12-string,57
38501220,,AP510118,AP510.118,Applause,E – akustická kytara Wood Classics AEJ96-1 Jumbo Cut Electro,40
38501221,,AP510119,AP510.119,Applause,Akustická kytara Wood Classics AAP-96-AN OOO Vintage,142
38501222,,AP510122,AP510.122,Applause,Akustická kytara Jump  Slope Shoulder Dreadnought,9
38501223,,AP510128,AP510.128,Applause,E – akustická kytara,0
38501224,,AP510129,AP510.129,Applause,E – akustická kytara,69
38501225,,AP510130,AP510.130,Applause,Akustická kytara,50
38501226,,AP510131,AP510.131,Applause,Akustická kytara,57
38501227,,AP510132,AP510.132,Applause,Akustická kytara,63
38501228,,AP510133,AP510.133,Applause,E – akustická kytara,26
38501229,,AP510134,AP510.134,Applause,E – akustická kytara,7
38501230,,AP510135,AP510.135,Applause,E – akustická kytara,47
38501231,,AP510136,AP510.136,Applause,Akustická kytara,57
38501232,,AP510137,AP510.137,Applause,Akustická kytara,56
38501233,,AP510138,AP510.138,Applause,Akustická kytara,61
38501234,,AP510139,AP510.139,Applause,E – akustická kytara,13
38501235,,AP510140,AP510.140,Applause,E – akustická kytara,26
38501236,,AP510141,AP510.141,Applause,E – akustická kytara,27
38501237,,AP510142,AP510.142,Applause,E – akustická kytara,8
38501238,,AP521100,AP521.100,Applause,E – akustická kytara AB24II CS Mid Cutaway,27
38501239,,AP521102,AP521.102,Applause,E – akustická kytara AB24II CS Mid Cutaway,36
38501240,,AP521104,AP521.104,Applause,E – akustická kytara AB24II CS Mid Cutaway,40
38501241,,AP521115,AP521.115,Applause,E – akustická kytara AB28 Super Shallow Bowl Cutaway,41
38501242,,AP521132,AP521.132,Applause,"E-akustická, klasická kytara AB24CII  Mid Cutaway Nylon",22
38501243,,AP521175,AP521.175,Applause,E – akustická kytara AB2412II Mid Cutaway 12-strunná,11
38501244,,AP521200,AP521.200,Applause,E – akustická kytara AE44II Mid Cutaway,38
38501245,,AP521204,AP521.204,Applause,E – akustická kytara AE44II Mid Cutaway,12
38501246,,AP521218,AP521.218,Applause,E – akustická kytara AE44II Mid Cutaway,2
38501247,,AP521228,AP521.228,Applause,E – akustická kytara AE48 Super Shallow,54
38501248,,AP521296,AP521.296,Applause,E-Akustický Bass AEB4 Mid Cutaway 4-string,46
38501249,,F505400,F505.400,PURE GEWA,Folk-Mandolína A–1 Oval,0
38501250,,F505410,F505.410,PURE GEWA,Folk-Mandolína A-1 E,29
38501251,,F536000,F536.000,PURE GEWA,Podnožka FX,200
38501252,,F540050,F540.050,PURE GEWA,Stojánky na kytary Classic,200
38501253,,F540170,F540.170,PURE GEWA,Stojánky na kytary A-Style,200
38501254,,F540172,F540.172,PURE GEWA,Stojánky na kytary A-Style,200
38501255,,F540174,F540.174,PURE GEWA,Stojánky na kytary A-Style,200
38501256,,F560010,F560.010,PURE GEWA,Kytarové pouzdro FX Lehké pouzdro,153
38501257,,F560020,F560.020,PURE GEWA,Kytarové pouzdro FX Lehké pouzdro,173
38501258,,F560075,F560.075,PURE GEWA,Kytarové pouzdro FX Lehké pouzdro,129
38501259,,F560077,F560.077,PURE GEWA,Kytarové pouzdro FX Lehké pouzdro,32
38501260,,F560080,F560.080,PURE GEWA,Kytarové pouzdro FX Lehké pouzdro,144
38501261,,F560085,F560.085,PURE GEWA,Kytarové pouzdro FX Lehké pouzdro,92
38501262,,F560090,F560.090,PURE GEWA,Kytarové pouzdro FX Lehké pouzdro,83
38501263,,F560110,F560.110,PURE GEWA,Kytarové pouzdro FX Dřevo,53
38501264,,F560120,F560.120,PURE GEWA,Kytarové pouzdro FX Dřevo,153
38501265,,F560130,F560.130,PURE GEWA,Kytarové pouzdro FX Dřevo,53
38501266,,F560140,F560.140,PURE GEWA,Kytarové pouzdro FX Dřevo,159
38501267,,F560180,F560.180,PURE GEWA,Kytarové pouzdro FX Dřevo,76
38501268,,F560190,F560.190,PURE GEWA,Kytarové pouzdro FX Dřevo,53
